cell,model,conversation,bleu,rouge_l,sbert_coherence,bert_f1,summary_chars,summary_tokens,scispacy_entity_recall,medcat_entity_recall
embed_pubmedbert,gpt-oss-120b,CAR0004,0.0245372226664805,0.1298992161254199,0.6828933954238892,0.8107978105545044,5531,802,0.4367816091954023,0.4831460674157303
embed_pubmedbert,gpt-oss-120b,CAR0005,0.0151106270242528,0.1164415463437354,0.4396599531173706,0.7979772686958313,5462,775,0.3238095238095238,0.3518518518518518
embed_pubmedbert,gpt-oss-120b,DER0001,0.0089707191486261,0.0957786449095423,0.4844838082790375,0.8063244819641113,8076,1183,0.4,0.4186046511627907
embed_pubmedbert,gpt-oss-120b,GAS0001,0.0038383666416848,0.1008991008991009,0.4181033968925476,0.7881885170936584,6153,851,0.4042553191489361,0.4130434782608695
embed_pubmedbert,gpt-oss-120b,GAS0002,0.0227564211605548,0.1102497846683893,0.3673483431339264,0.7779874205589294,8007,1099,0.422680412371134,0.4563106796116505
embed_pubmedbert,gpt-oss-120b,GAS0003,0.0156334609050954,0.1092086996760759,0.3947618901729584,0.8029411435127258,6738,969,0.4554455445544554,0.4468085106382978
embed_pubmedbert,gpt-oss-120b,GAS0004,0.0175763948874669,0.1049748973071656,0.3731522262096405,0.7897248268127441,6342,928,0.3064516129032258,0.3608247422680412
embed_pubmedbert,gpt-oss-120b,GAS0005,0.0036470814207401,0.11837048424289,0.6834184527397156,0.8076885342597961,5824,858,0.3933333333333333,0.4
embed_pubmedbert,gpt-oss-120b,MSK0003,0.0110407962960582,0.1098246774727092,0.4069186747074127,0.7863225936889648,7300,1021,0.4491017964071856,0.4285714285714285
embed_pubmedbert,gpt-oss-120b,MSK0014,0.0172440575899804,0.1223931623931623,0.5041916966438293,0.805130124092102,8868,1222,0.375,0.4242424242424242
